year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,20,1338,1345,-7,1707,1700,7,AA,1073,N3EVAA,LGA,MIA,189,1096,13,45,2013-04-20 13:00:00
2013,9,25,1831,1829,2,2022,2033,-11,US,425,N535UW,JFK,CLT,78,541,18,29,2013-09-25 18:00:00
2013,7,6,1252,1255,-3,2208,1605,NA,UA,1284,N37422,EWR,SFO,NA,2565,12,55,2013-07-06 12:00:00
2013,7,1,2244,1855,229,116,2216,180,B6,669,N706JB,JFK,SJC,316,2569,18,55,2013-07-01 18:00:00
2013,12,16,655,700,-5,753,809,-16,US,2169,N703UW,LGA,DCA,44,214,7,0,2013-12-16 07:00:00
2013,5,30,2255,2255,0,12,19,-7,B6,112,N193JB,JFK,BUF,52,301,22,55,2013-05-30 22:00:00
2013,3,3,1758,1800,-2,1911,1917,-6,B6,1307,N348JB,JFK,IAD,46,228,18,0,2013-03-03 18:00:00
2013,3,26,1352,1355,-3,1601,1610,-9,WN,1739,N715SW,EWR,PHX,292,2133,13,55,2013-03-26 13:00:00
2013,9,1,644,645,-1,749,752,-3,B6,318,N317JB,JFK,BOS,43,187,6,45,2013-09-01 06:00:00
2013,5,16,1650,1659,-9,1835,1906,-31,9E,3881,N8847A,EWR,CVG,85,569,16,59,2013-05-16 16:00:00
2013,4,3,1555,1600,-5,1816,1828,-12,EV,4357,N11106,EWR,MSY,183,1167,16,0,2013-04-03 16:00:00
2013,1,1,1350,1329,21,1504,1453,11,EV,4254,N14542,EWR,BUF,57,282,13,29,2013-01-01 13:00:00
2013,4,11,1237,1245,-8,1500,1513,-13,UA,356,N434UA,EWR,PHX,289,2133,12,45,2013-04-11 12:00:00
2013,11,26,1704,1710,-6,1803,1828,-25,UA,387,N454UA,EWR,BOS,37,200,17,10,2013-11-26 17:00:00
2013,4,26,755,800,-5,1127,1135,-8,AA,59,N5FRAA,JFK,SFO,352,2586,8,0,2013-04-26 08:00:00
2013,4,4,1133,1137,-4,1434,1445,-11,UA,1601,N76504,EWR,FLL,167,1065,11,37,2013-04-04 11:00:00
2013,7,19,1909,1900,9,2200,2210,-10,DL,2159,N379DA,JFK,MCO,125,944,19,0,2013-07-19 19:00:00
2013,10,17,1014,1022,-8,1140,1146,-6,EV,4187,N15572,EWR,BNA,127,748,10,22,2013-10-17 10:00:00
2013,1,18,1504,1506,-2,1937,1641,NA,UA,1702,N33264,EWR,ORD,NA,719,15,6,2013-01-18 15:00:00
2013,5,22,1747,1720,27,2047,2019,28,UA,1269,N78285,EWR,PBI,152,1023,17,20,2013-05-22 17:00:00
2013,12,4,834,841,-7,952,1003,-11,EV,3815,N14974,EWR,ROC,44,246,8,41,2013-12-04 08:00:00
2013,8,1,1504,1200,184,1647,1354,173,EV,4640,N14558,EWR,DAY,80,533,12,0,2013-08-01 12:00:00
2013,10,20,1004,1010,-6,1232,1240,-8,MQ,3644,N6EAMQ,LGA,ATL,119,762,10,10,2013-10-20 10:00:00
2013,7,30,1458,1455,3,1654,1701,-7,9E,4120,N8918B,JFK,CLE,80,425,14,55,2013-07-30 14:00:00
2013,5,7,1904,1820,44,2030,2001,29,9E,4277,N8980A,JFK,ORF,54,290,18,20,2013-05-07 18:00:00
2013,7,26,1632,1525,67,1924,1725,119,MQ,3199,N513MQ,LGA,CLT,84,544,15,25,2013-07-26 15:00:00
2013,1,19,2125,2130,-5,17,25,-8,B6,383,N537JB,LGA,FLL,155,1076,21,30,2013-01-19 21:00:00
2013,5,28,1406,1415,-9,1605,1610,-5,MQ,4588,N528MQ,LGA,MSP,150,1020,14,15,2013-05-28 14:00:00
2013,7,23,743,745,-2,848,905,-17,WN,3841,N285WN,EWR,MDW,103,711,7,45,2013-07-23 07:00:00
2013,1,2,1600,1501,59,1800,1651,69,EV,5675,N16976,EWR,CMH,92,463,15,1,2013-01-02 15:00:00
2013,4,26,1810,1820,-10,1935,2000,-25,9E,4019,N8948B,JFK,RIC,63,288,18,20,2013-04-26 18:00:00
2013,9,9,1855,1900,-5,2028,2039,-11,UA,693,N819UA,LGA,ORD,105,733,19,0,2013-09-09 19:00:00
2013,10,6,1657,1705,-8,1841,1907,-26,US,894,N169UW,LGA,CLT,80,544,17,5,2013-10-06 17:00:00
2013,2,9,1757,1555,122,1959,1748,131,B6,917,N292JB,JFK,ORD,129,740,15,55,2013-02-09 15:00:00
2013,11,20,2104,2110,-6,2337,2356,-19,UA,1409,N18223,EWR,MCO,132,937,21,10,2013-11-20 21:00:00
2013,4,27,1059,1100,-1,1210,1210,0,MQ,3792,N528MQ,JFK,DCA,44,213,11,0,2013-04-27 11:00:00
2013,9,6,734,733,1,923,938,-15,EV,4144,N15985,EWR,CHS,92,628,7,33,2013-09-06 07:00:00
2013,9,20,2125,2050,35,28,7,21,UA,471,N503UA,EWR,SFO,342,2565,20,50,2013-09-20 20:00:00
2013,7,21,2113,2059,14,2246,2245,1,EV,4672,N14177,EWR,STL,130,872,20,59,2013-07-21 20:00:00
2013,1,24,1601,1459,62,1735,1631,64,B6,8,N507JB,JFK,BUF,57,301,14,59,2013-01-24 14:00:00
2013,2,8,NA,1808,NA,NA,1949,NA,UA,1053,NA,EWR,CLE,NA,404,18,8,2013-02-08 18:00:00
2013,5,17,827,830,-3,1107,1117,-10,UA,1436,N37263,EWR,MCO,129,937,8,30,2013-05-17 08:00:00
2013,12,29,1149,1130,19,1350,1407,-17,UA,1682,N26226,EWR,DEN,221,1605,11,30,2013-12-29 11:00:00
2013,4,2,1723,1719,4,1842,1856,-14,UA,212,N814UA,EWR,ORD,117,719,17,19,2013-04-02 17:00:00
2013,3,6,NA,1640,NA,NA,1857,NA,9E,3442,NA,JFK,CVG,NA,589,16,40,2013-03-06 16:00:00
2013,7,16,1328,1310,18,1624,1605,19,UA,1601,N34222,EWR,FLL,150,1065,13,10,2013-07-16 13:00:00
2013,12,9,1438,1441,-3,1721,1712,9,UA,1554,N13718,EWR,ATL,127,746,14,41,2013-12-09 14:00:00
2013,5,17,1448,1457,-9,1724,1751,-27,B6,151,N649JB,JFK,MCO,130,944,14,57,2013-05-17 14:00:00
2013,3,5,648,600,48,813,723,50,B6,208,N323JB,JFK,BUF,58,301,6,0,2013-03-05 06:00:00
2013,6,23,1945,1945,0,2250,2209,41,UA,1625,N39450,EWR,DEN,249,1605,19,45,2013-06-23 19:00:00
2013,1,24,1720,1720,0,2023,2033,-10,DL,1779,N319US,LGA,FLL,146,1076,17,20,2013-01-24 17:00:00
2013,4,24,607,601,6,933,935,-2,UA,1020,N29124,EWR,SFO,359,2565,6,1,2013-04-24 06:00:00
2013,1,2,1655,1655,0,1911,1921,-10,DL,995,N376NW,LGA,CVG,108,585,16,55,2013-01-02 16:00:00
2013,8,14,2150,2150,0,128,45,43,B6,1201,N583JB,JFK,FLL,147,1069,21,50,2013-08-14 21:00:00
2013,9,9,1642,1625,17,1841,1844,-3,EV,5601,N738EV,LGA,CLT,80,544,16,25,2013-09-09 16:00:00
2013,6,22,1958,2000,-2,2259,2315,-16,AA,1709,N3FWAA,LGA,MIA,147,1096,20,0,2013-06-22 20:00:00
2013,6,28,1311,1315,-4,1443,1505,-22,US,1895,N113UW,EWR,CLT,76,529,13,15,2013-06-28 13:00:00
2013,2,3,1525,1530,-5,1721,1725,-4,AA,2223,N481AA,LGA,STL,144,888,15,30,2013-02-03 15:00:00
2013,2,19,1327,1330,-3,1802,1825,-23,DL,315,N3764D,JFK,SJU,191,1598,13,30,2013-02-19 13:00:00
2013,11,11,1454,1455,-1,1644,1645,-1,MQ,2815,N601MQ,JFK,CLE,81,425,14,55,2013-11-11 14:00:00
2013,11,29,757,800,-3,1052,1115,-23,AA,2267,N3HYAA,LGA,MIA,155,1096,8,0,2013-11-29 08:00:00
2013,10,10,2102,1911,111,2245,2110,95,EV,5909,N14905,EWR,CLT,84,529,19,11,2013-10-10 19:00:00
2013,1,27,703,700,3,1003,1015,-12,AA,2279,N3ADAA,LGA,MIA,142,1096,7,0,2013-01-27 07:00:00
2013,4,23,1835,1830,5,2102,2100,2,UA,1523,N14731,EWR,DEN,242,1605,18,30,2013-04-23 18:00:00
2013,12,19,1503,1500,3,1813,1813,0,UA,429,N403UA,LGA,IAH,201,1416,15,0,2013-12-19 15:00:00
2013,11,16,1018,1025,-7,1344,1400,-16,UA,642,N555UA,JFK,SFO,362,2586,10,25,2013-11-16 10:00:00
2013,1,19,1255,1300,-5,1434,1450,-16,MQ,4426,N725MQ,LGA,CMH,83,479,13,0,2013-01-19 13:00:00
2013,7,13,857,900,-3,1109,1142,-33,B6,189,N507JB,JFK,SAN,285,2446,9,0,2013-07-13 09:00:00
2013,10,7,631,630,1,735,742,-7,UA,1686,N24715,EWR,BOS,43,200,6,30,2013-10-07 06:00:00
2013,7,12,1551,1545,6,1738,1746,-8,EV,4576,N16178,EWR,GRR,81,605,15,45,2013-07-12 15:00:00
2013,9,25,1300,1304,-4,1535,1554,-19,UA,1641,N29124,EWR,MCO,136,937,13,4,2013-09-25 13:00:00
2013,11,26,2115,2040,35,2357,2302,55,EV,4085,N14198,EWR,OMA,166,1134,20,40,2013-11-26 20:00:00
2013,8,23,2117,2056,21,3,2359,4,UA,1037,N47414,EWR,LAX,301,2454,20,56,2013-08-23 20:00:00
2013,5,5,1329,1338,-9,1432,1459,-27,B6,36,N355JB,JFK,ROC,45,264,13,38,2013-05-05 13:00:00
2013,1,20,725,735,-10,1047,1047,0,B6,341,N656JB,JFK,SRQ,169,1041,7,35,2013-01-20 07:00:00
2013,6,27,1530,1530,0,1832,1840,-8,DL,1935,N325US,LGA,TPA,145,1010,15,30,2013-06-27 15:00:00
2013,8,27,1623,1630,-7,1921,1945,-24,B6,1801,N508JB,JFK,FLL,135,1069,16,30,2013-08-27 16:00:00
2013,3,13,1004,1010,-6,1128,1140,-12,MQ,3795,N521MQ,EWR,ORD,111,719,10,10,2013-03-13 10:00:00
2013,1,29,1324,1325,-1,1747,1810,-23,B6,705,N588JB,JFK,SJU,181,1598,13,25,2013-01-29 13:00:00
2013,5,31,648,653,-5,936,1006,-30,UA,400,N852UA,EWR,LAX,324,2454,6,53,2013-05-31 06:00:00
2013,7,28,1538,1530,8,2000,1850,70,DL,95,N197DN,JFK,LAX,347,2475,15,30,2013-07-28 15:00:00
2013,7,14,822,830,-8,923,950,-27,AA,1838,N3BFAA,JFK,BOS,42,187,8,30,2013-07-14 08:00:00
2013,6,3,557,600,-3,710,712,-2,EV,5747,N820AS,LGA,IAD,44,229,6,0,2013-06-03 06:00:00
2013,2,14,1407,1350,17,1605,1557,8,EV,4687,N14972,EWR,CVG,101,569,13,50,2013-02-14 13:00:00
2013,11,10,1035,1029,6,1155,1158,-3,EV,4187,N11536,EWR,BNA,120,748,10,29,2013-11-10 10:00:00
2013,8,20,1628,1629,-1,1904,1927,-23,B6,1161,N662JB,LGA,PBI,136,1035,16,29,2013-08-20 16:00:00
2013,10,17,2035,2025,10,2400,2350,10,B6,915,N746JB,JFK,SFO,348,2586,20,25,2013-10-17 20:00:00
2013,12,10,NA,1800,NA,NA,1944,NA,9E,4218,NA,LGA,PIT,NA,335,18,0,2013-12-10 18:00:00
2013,12,26,1311,1255,16,1623,1605,18,WN,1130,N473WN,EWR,HOU,229,1411,12,55,2013-12-26 12:00:00
2013,8,24,838,840,-2,1050,1100,-10,MQ,3419,N531MQ,LGA,ATL,106,762,8,40,2013-08-24 08:00:00
2013,2,14,1144,1150,-6,1310,1325,-15,FL,353,N923AT,LGA,CAK,65,397,11,50,2013-02-14 11:00:00
2013,6,24,2200,2100,60,18,2319,59,DL,1247,N915DE,LGA,ATL,98,762,21,0,2013-06-24 21:00:00
2013,5,30,1430,1430,0,1611,1627,-16,EV,4975,N717EV,EWR,MSP,143,1008,14,30,2013-05-30 14:00:00
2013,1,28,1541,1459,42,1818,1757,21,B6,393,N508JB,LGA,MCO,133,950,14,59,2013-01-28 14:00:00
2013,5,19,920,925,-5,1037,1110,-33,AA,1855,N545AA,LGA,STL,122,888,9,25,2013-05-19 09:00:00
2013,3,16,1147,1209,-22,1249,1322,-33,EV,3267,N13903,EWR,BTV,49,266,12,9,2013-03-16 12:00:00
2013,1,3,625,600,25,923,854,29,B6,507,N632JB,EWR,FLL,160,1065,6,0,2013-01-03 06:00:00
2013,4,23,1658,1700,-2,2059,2100,-1,DL,329,N3746H,JFK,SJU,209,1598,17,0,2013-04-23 17:00:00
2013,9,26,1521,1530,-9,1724,1755,-31,9E,3347,N930XJ,JFK,DTW,75,509,15,30,2013-09-26 15:00:00
2013,6,1,1633,1632,1,1817,1829,-12,EV,4092,N17159,EWR,DAY,77,533,16,32,2013-06-01 16:00:00
2013,12,16,1406,1320,46,1558,1520,38,MQ,2789,N506MQ,LGA,CLT,88,544,13,20,2013-12-16 13:00:00
2013,4,7,748,755,-7,856,910,-14,MQ,4418,N821MQ,JFK,DCA,50,213,7,55,2013-04-07 07:00:00
2013,7,14,903,905,-2,1016,1016,0,B6,1634,N298JB,JFK,BTV,48,266,9,5,2013-07-14 09:00:00
2013,7,29,1658,1630,28,1847,1839,8,DL,2231,N3765,LGA,DTW,76,502,16,30,2013-07-29 16:00:00
2013,8,7,852,853,-1,1201,1212,-11,B6,15,N510JB,JFK,SFO,341,2586,8,53,2013-08-07 08:00:00
2013,10,4,809,815,-6,1039,1050,-11,DL,914,N324NB,LGA,DEN,241,1620,8,15,2013-10-04 08:00:00
2013,10,11,544,545,-1,950,933,17,B6,1403,N586JB,JFK,SJU,207,1598,5,45,2013-10-11 05:00:00
2013,11,3,1706,1659,7,1826,1840,-14,UA,708,N818UA,EWR,ORD,115,719,16,59,2013-11-03 16:00:00
2013,6,3,749,750,-1,1213,1148,25,UA,1216,N37465,EWR,SJU,191,1608,7,50,2013-06-03 07:00:00
2013,12,7,1625,1630,-5,1922,1949,-27,DL,428,N3742C,JFK,MIA,152,1089,16,30,2013-12-07 16:00:00
2013,2,20,1447,1455,-8,1722,1729,-7,B6,119,N304JB,JFK,MSY,187,1182,14,55,2013-02-20 14:00:00
2013,3,9,1556,1600,-4,1822,1842,-20,DL,1387,N389DA,JFK,DEN,224,1626,16,0,2013-03-09 16:00:00
2013,12,18,2037,2025,12,2202,2205,-3,AA,371,N564AA,LGA,ORD,124,733,20,25,2013-12-18 20:00:00
2013,6,1,1614,1540,34,1800,1733,27,9E,3523,N910XJ,JFK,ORD,133,740,15,40,2013-06-01 15:00:00
2013,2,20,1431,1435,-4,1733,1744,-11,B6,347,N279JB,JFK,SRQ,165,1041,14,35,2013-02-20 14:00:00
2013,10,8,1953,2000,-7,2123,2120,3,US,2195,N769US,LGA,DCA,51,214,20,0,2013-10-08 20:00:00
2013,3,16,2003,2005,-2,2336,2330,6,VX,415,N622VA,JFK,LAX,366,2475,20,5,2013-03-16 20:00:00
2013,12,31,1241,1249,-8,1614,1627,-13,UA,394,N819UA,EWR,SFO,371,2565,12,49,2013-12-31 12:00:00
2013,7,1,1224,950,154,1459,1205,174,MQ,3644,N510MQ,LGA,ATL,129,762,9,50,2013-07-01 09:00:00
2013,2,26,1522,1525,-3,1653,1655,-2,MQ,3823,N526MQ,JFK,DCA,57,213,15,25,2013-02-26 15:00:00
2013,11,20,2055,2107,-12,2242,2319,-37,EV,4536,N14905,EWR,CVG,90,569,21,7,2013-11-20 21:00:00
2013,5,8,1417,1305,72,1556,1455,61,MQ,4426,N713MQ,LGA,CMH,70,479,13,5,2013-05-08 13:00:00
2013,9,30,1324,1325,-1,1530,1545,-15,F9,507,N204FR,LGA,DEN,215,1620,13,25,2013-09-30 13:00:00
2013,8,21,2029,2035,-6,2151,2218,-27,9E,4127,N8710A,JFK,IAD,44,228,20,35,2013-08-21 20:00:00
2013,12,9,856,900,-4,1350,1350,0,DL,404,N707TW,JFK,SJU,200,1598,9,0,2013-12-09 09:00:00
2013,5,14,1140,1145,-5,1342,1340,2,MQ,4646,N542MQ,LGA,MSP,159,1020,11,45,2013-05-14 11:00:00
2013,11,30,2351,2359,-8,423,437,-14,B6,839,N547JB,JFK,BQN,193,1576,23,59,2013-11-30 23:00:00
2013,7,9,1016,1025,-9,1123,1205,-42,AA,325,N4YCAA,LGA,ORD,110,733,10,25,2013-07-09 10:00:00
2013,4,25,1156,1200,-4,1526,1438,48,DL,1947,N663DN,LGA,ATL,115,762,12,0,2013-04-25 12:00:00
2013,3,27,805,810,-5,1108,1124,-16,DL,2070,N327NB,LGA,RSW,160,1080,8,10,2013-03-27 08:00:00
2013,5,9,1510,1415,55,1628,1555,33,AA,337,N467AA,LGA,ORD,107,733,14,15,2013-05-09 14:00:00
2013,12,17,959,1000,-1,1314,1242,32,DL,1847,N961DL,LGA,ATL,125,762,10,0,2013-12-17 10:00:00
2013,1,30,1013,1015,-2,1155,1131,24,EV,4663,N27962,EWR,IAD,50,212,10,15,2013-01-30 10:00:00
2013,8,15,755,800,-5,1140,1200,-20,AA,655,N5EYAA,JFK,STT,200,1623,8,0,2013-08-15 08:00:00
2013,12,3,1427,1326,61,1624,1524,60,EV,5189,N719EV,LGA,CMH,72,479,13,26,2013-12-03 13:00:00
2013,9,16,1031,1030,1,1304,1331,-27,UA,1257,N11206,LGA,IAH,192,1416,10,30,2013-09-16 10:00:00
2013,5,22,1459,1505,-6,1642,1630,12,MQ,3823,N8EGMQ,JFK,DCA,54,213,15,5,2013-05-22 15:00:00
2013,7,17,1146,1100,46,1408,1349,19,DL,695,N918DL,JFK,MCO,122,944,11,0,2013-07-17 11:00:00
2013,4,3,845,855,-10,1046,1108,-22,EV,4984,N138EV,EWR,DTW,89,488,8,55,2013-04-03 08:00:00
2013,8,7,1921,1855,26,2325,2216,69,B6,669,N661JB,JFK,SJC,352,2569,18,55,2013-08-07 18:00:00
2013,10,24,1824,1829,-5,2016,2031,-15,US,1751,N194UW,EWR,CLT,87,529,18,29,2013-10-24 18:00:00
2013,6,20,1928,1930,-2,2236,2248,-12,B6,71,N729JB,JFK,SLC,265,1990,19,30,2013-06-20 19:00:00
2013,8,20,1254,1300,-6,1511,1540,-29,AA,1841,N503AA,EWR,DFW,177,1372,13,0,2013-08-20 13:00:00
2013,7,27,1622,1630,-8,1750,1816,-26,EV,5038,N371CA,LGA,BHM,122,866,16,30,2013-07-27 16:00:00
2013,10,23,1627,1600,27,1823,1828,-5,9E,3347,N928XJ,JFK,DTW,81,509,16,0,2013-10-23 16:00:00
2013,5,7,1446,1450,-4,1726,1745,-19,AA,1813,N5ETAA,JFK,MCO,135,944,14,50,2013-05-07 14:00:00
2013,7,14,1916,1920,-4,2038,2045,-7,AA,1762,N3DNAA,JFK,BOS,37,187,19,20,2013-07-14 19:00:00
2013,12,5,958,1000,-2,1321,1247,34,UA,1110,N69804,EWR,LAS,330,2227,10,0,2013-12-05 10:00:00
2013,2,24,831,810,21,1043,1042,1,DL,269,N324NB,JFK,ATL,115,760,8,10,2013-02-24 08:00:00
2013,6,28,6,2030,216,103,2155,188,WN,1271,N935WN,EWR,MDW,98,711,20,30,2013-06-28 20:00:00
2013,7,18,646,650,-4,920,931,-11,B6,525,N630JB,JFK,TPA,134,1005,6,50,2013-07-18 06:00:00
2013,10,9,606,611,-5,715,725,-10,EV,6177,N12957,EWR,IAD,46,212,6,11,2013-10-09 06:00:00
2013,10,10,833,840,-7,953,1000,-7,EV,4252,N13914,EWR,MKE,101,725,8,40,2013-10-10 08:00:00
2013,5,21,1727,1729,-2,1923,1939,-16,EV,3833,N14904,EWR,CVG,89,569,17,29,2013-05-21 17:00:00
2013,8,31,914,915,-1,1158,1230,-32,AA,647,N5ETAA,JFK,MIA,142,1089,9,15,2013-08-31 09:00:00
2013,1,9,1339,1345,-6,1645,1705,-20,AA,1073,N3ERAA,LGA,MIA,153,1096,13,45,2013-01-09 13:00:00
2013,1,6,2129,1935,114,2311,2145,86,9E,3899,N8751D,JFK,CLE,79,425,19,35,2013-01-06 19:00:00
2013,11,9,1342,1345,-3,1621,1640,-19,UA,1461,N67052,EWR,IAH,198,1400,13,45,2013-11-09 13:00:00
2013,3,15,1725,1700,25,1838,1840,-2,MQ,4323,N626MQ,JFK,ORF,48,290,17,0,2013-03-15 17:00:00
2013,12,6,1752,1800,-8,1937,1919,18,US,2191,N755US,LGA,DCA,53,214,18,0,2013-12-06 18:00:00
2013,7,15,618,618,0,845,856,-11,UA,1722,N77530,EWR,MCO,129,937,6,18,2013-07-15 06:00:00
2013,8,20,2028,2030,-2,2246,2245,1,9E,4033,N8884E,LGA,TYS,93,647,20,30,2013-08-20 20:00:00
2013,9,2,NA,1329,NA,NA,1529,NA,MQ,3340,N810MQ,LGA,DTW,NA,502,13,29,2013-09-02 13:00:00
2013,8,21,1437,1445,-8,1648,1722,-34,9E,3301,N902XJ,JFK,IND,100,665,14,45,2013-08-21 14:00:00
2013,8,1,1541,1545,-4,1737,1746,-9,EV,4576,N12122,EWR,GRR,90,605,15,45,2013-08-01 15:00:00
2013,5,7,1023,1030,-7,1143,1210,-27,AA,321,N4YUAA,LGA,ORD,103,733,10,30,2013-05-07 10:00:00
2013,5,1,1904,1900,4,2209,2251,-42,DL,1465,N721TW,JFK,SFO,324,2586,19,0,2013-05-01 19:00:00
2013,3,7,557,605,-8,739,805,-26,MQ,4401,N736MQ,LGA,DTW,80,502,6,5,2013-03-07 06:00:00
2013,7,25,718,720,-2,919,930,-11,UA,311,N404UA,EWR,DEN,212,1605,7,20,2013-07-25 07:00:00
2013,3,24,1639,1640,-1,1845,1850,-5,MQ,4540,N725MQ,LGA,DTW,100,502,16,40,2013-03-24 16:00:00
2013,4,26,540,540,0,833,840,-7,AA,701,N5CHAA,JFK,MIA,146,1089,5,40,2013-04-26 05:00:00
2013,10,11,924,929,-5,1129,1138,-9,EV,4087,N13978,EWR,IND,92,645,9,29,2013-10-11 09:00:00
2013,11,4,1002,1000,2,1314,1306,8,UA,1735,N76516,EWR,LAX,348,2454,10,0,2013-11-04 10:00:00
2013,7,20,1453,1420,33,1649,1620,29,MQ,3588,N503MQ,LGA,MSP,156,1020,14,20,2013-07-20 14:00:00
2013,7,21,622,611,11,1005,954,11,B6,1403,N662JB,JFK,SJU,201,1598,6,11,2013-07-21 06:00:00
2013,11,17,1456,1459,-3,1637,1635,2,9E,2913,N914XJ,JFK,DCA,60,213,14,59,2013-11-17 14:00:00
2013,3,25,1324,1320,4,1613,1628,-15,UA,1054,N48127,EWR,LAX,320,2454,13,20,2013-03-25 13:00:00
2013,7,4,803,755,8,930,915,15,MQ,3709,N532MQ,EWR,ORD,105,719,7,55,2013-07-04 07:00:00
2013,7,15,827,815,12,1019,1035,-16,DL,1429,N609DL,JFK,LAS,275,2248,8,15,2013-07-15 08:00:00
2013,2,9,NA,630,NA,NA,810,NA,AA,303,NA,LGA,ORD,NA,733,6,30,2013-02-09 06:00:00
2013,4,6,748,755,-7,931,949,-18,US,1733,N543UW,LGA,CLT,80,544,7,55,2013-04-06 07:00:00
2013,6,7,2345,1830,315,58,1955,303,MQ,4484,N711MQ,LGA,BNA,115,764,18,30,2013-06-07 18:00:00
2013,11,26,1933,1932,1,2259,2305,-6,B6,161,N559JB,JFK,SMF,343,2521,19,32,2013-11-26 19:00:00
2013,5,1,1859,1900,-1,2115,2147,-32,DL,73,N16065,JFK,ATL,105,760,19,0,2013-05-01 19:00:00
2013,7,10,1336,1348,-12,1533,1509,24,B6,308,N184JB,JFK,PWM,46,273,13,48,2013-07-10 13:00:00
2013,4,3,621,630,-9,923,943,-20,UA,387,N530UA,EWR,LAX,346,2454,6,30,2013-04-03 06:00:00
2013,6,30,1031,1036,-5,1138,1201,-23,EV,3817,N18557,EWR,MKE,107,725,10,36,2013-06-30 10:00:00
2013,12,8,828,822,6,1208,1142,26,UA,1626,N18220,EWR,SAN,379,2425,8,22,2013-12-08 08:00:00
2013,4,18,823,700,83,1223,1044,99,DL,1865,N713TW,JFK,SFO,350,2586,7,0,2013-04-18 07:00:00
2013,7,14,1902,1855,7,2138,2215,-37,VX,29,N635VA,JFK,SFO,317,2586,18,55,2013-07-14 18:00:00
2013,6,20,1457,1459,-2,1744,1758,-14,UA,841,N597UA,JFK,LAX,314,2475,14,59,2013-06-20 14:00:00
2013,3,3,1942,1925,17,2101,2105,-4,WN,2714,N200WN,LGA,MKE,108,738,19,25,2013-03-03 19:00:00
2013,7,31,824,829,-5,1024,1028,-4,DL,1157,N342NB,EWR,MSP,144,1008,8,29,2013-07-31 08:00:00
2013,4,28,1653,1700,-7,1941,2025,-44,AA,181,N323AA,JFK,LAX,321,2475,17,0,2013-04-28 17:00:00
2013,4,1,NA,1800,NA,NA,1915,NA,US,2185,NA,LGA,DCA,NA,214,18,0,2013-04-01 18:00:00
2013,7,21,849,853,-4,1150,1138,12,UA,1711,N25705,EWR,IAH,197,1400,8,53,2013-07-21 08:00:00
2013,8,21,1026,1030,-4,1211,1224,-13,EV,4255,N11192,EWR,CHS,87,628,10,30,2013-08-21 10:00:00
2013,6,4,559,600,-1,739,755,-16,EV,5592,N391CA,LGA,MEM,133,963,6,0,2013-06-04 06:00:00
2013,4,23,1541,1550,-9,1923,1900,23,AA,763,N3EYAA,LGA,DFW,217,1389,15,50,2013-04-23 15:00:00
2013,3,4,726,730,-4,825,849,-24,UA,1199,N77261,EWR,BOS,38,200,7,30,2013-03-04 07:00:00
2013,7,21,1457,1455,2,1601,1601,0,EV,4133,N27152,EWR,PVD,32,160,14,55,2013-07-21 14:00:00
2013,4,27,635,645,-10,835,841,-6,US,1032,N180US,EWR,CLT,71,529,6,45,2013-04-27 06:00:00
2013,6,15,1626,1555,31,1747,1727,20,B6,44,N334JB,JFK,BTV,48,266,15,55,2013-06-15 15:00:00
2013,10,8,1340,1345,-5,1718,1700,18,AA,1073,N3CCAA,LGA,MIA,174,1096,13,45,2013-10-08 13:00:00
2013,7,21,2112,1935,97,2254,2142,72,9E,3443,N602LR,JFK,RDU,68,427,19,35,2013-07-21 19:00:00
2013,11,7,1730,1650,40,2013,1920,53,WN,356,N489WN,LGA,DEN,234,1620,16,50,2013-11-07 16:00:00
2013,3,13,1703,1648,15,1808,1806,2,EV,4255,N13968,EWR,ROC,44,246,16,48,2013-03-13 16:00:00
2013,3,14,1903,1900,3,2136,2131,5,DL,947,N530US,LGA,ATL,104,762,19,0,2013-03-14 19:00:00
2013,6,5,936,940,-4,1107,1055,12,9E,3608,N8877A,JFK,PHL,28,94,9,40,2013-06-05 09:00:00
2013,7,26,1704,1705,-1,1934,1935,-1,UA,1418,N25705,EWR,DEN,226,1605,17,5,2013-07-26 17:00:00
2013,6,4,659,700,-1,824,835,-11,WN,1696,N640SW,EWR,STL,130,872,7,0,2013-06-04 07:00:00
2013,5,23,804,807,-3,1115,1102,13,UA,1474,N75425,EWR,DFW,191,1372,8,7,2013-05-23 08:00:00
2013,10,17,928,929,-1,1237,1234,3,UA,456,N489UA,EWR,FLL,156,1065,9,29,2013-10-17 09:00:00
2013,1,30,1306,1315,-9,1430,1431,-1,EV,4120,N13969,EWR,BUF,61,282,13,15,2013-01-30 13:00:00
2013,11,11,955,1000,-5,1245,1311,-26,UA,1257,N39297,LGA,IAH,207,1416,10,0,2013-11-11 10:00:00
2013,5,7,1826,1830,-4,2032,2100,-28,WN,1545,N956WN,EWR,MSY,155,1167,18,30,2013-05-07 18:00:00
2013,12,9,758,754,4,1130,1054,36,UA,1115,N35407,EWR,TPA,162,997,7,54,2013-12-09 07:00:00
2013,12,28,724,705,19,1045,1032,13,DL,2003,N933DL,LGA,MIA,163,1096,7,5,2013-12-28 07:00:00
2013,8,18,1559,1559,0,1739,1828,-49,9E,3540,N926XJ,JFK,MSP,140,1029,15,59,2013-08-18 15:00:00
